Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://thinkprogress.org/health/2016/04/26/3772535/obamacare-recent-research/", Obamacare Has Been Incredibly Effective, According To These ...
"http://www.theblaze.com/contributions/obamacare-is-all-about-control-not-care/", Obamacare Is All About Control, Not Care
"http://townhall.com/tipsheet/guybenson/2016/04/26/its-working-insurers-project-substantial-increases-in-2017-obamacare-premiums-n2154033", It's Working: Insurers Project 'Substantial Increases' in 2017 ...
"http://www.breitbart.com/national-security/2016/04/26/26-apr-16-world-view-obamacare-continues-death-spiral-britains-nhs-faces-strike/", Obamacare Continues Death Spiral as Britain's NHS Faces Strike
"http://thefederalist.com/2016/04/26/stop-bailing-out-obamacare/", Stop Bailing Out Obamacare
"http://www.desmoinesregister.com/story/news/health/2016/04/25/unitedhealthcare-exit-iowa-obamacare-marketplac/83505174/", UnitedHealth quits Iowa Obamacare marketplace
"http://www.huffingtonpost.com/entry/donald-trump-obamacare_us_571f8a2ae4b0f309baee98f0", Donald Trump Cherry-Picked Data About Insurance Rates Under ...
"http://www.fool.com/investing/general/2016/04/26/the-real-reasons-behind-unitedhealths-move-to-exit.aspx", The Real Reasons Behind UnitedHealth's Move to Exit Obamacare
"http://thinkprogress.org/health/2016/04/26/3772773/medical-coverage-undocumented-residents/", California Fights To Allow Undocumented Immigrants To Enroll In ...
"http://www.thestreet.com/story/13539652/1/obamacare-has-big-government-fighting-itself-over-hospital-mergers-and-winning.html", Obamacare Has Big Government Fighting Itself Over Hospital ...
