Link, Anchor Text
"https://www.google.com/webhp?hl=en", 
"http://money.cnn.com/2016/04/26/pf/college/tuition-free-college-bernie-sanders/", 6 things to know about tuition-free college
"https://www.washingtonpost.com/news/grade-point/wp/2016/04/25/white-house-launches-100m-competition-to-expand-tuition-free-community-college/", White House launches $100M competition to expand tuition-free ...
"http://dailycaller.com/2016/04/24/surprise-socialist-bernie-sanders-free-college-plan-would-help-rich-people-most-study-says/", SURPRISE! Socialist Bernie Sanders' Free-College Plan Would ...
"http://thehill.com/policy/finance/overnights/277602-overnight-finance-mcconnell-fast-tracks-irs-bills-wh-pushes-free", Overnight Finance: McConnell fast-tracks IRS bills; WH pushes free ...
"http://www.marinij.com/article/NO/20160425/NEWS/160429871", College of Marin offers free tuition to 500 Marin County high school ...
"http://prospect.org/article/argument-tuition-free-college", The Argument for Tuition-Free College
"http://time.com/4276222/free-college/", What Happened When American States Tried Providing Tuition-Free ...
"http://www.houmatoday.com/article/20160424/articles/160429831", How La.'s free college tuition program became so popular -- and costly
"http://www.themaneater.com/stories/2016/4/19/how-bernie-sanders-free-college-tuition-plan-would/", How Bernie Sanders' free college tuition plan would work
"http://www.ktvu.com/news/mobile-app-ktvu/132851942-story", College of Marin offering free fall tuition to 500 high school seniors
