Link, Anchor Text
"https://www.facebook.com/NBCNews/?ref=nf", 
"https://www.facebook.com/NBCNews/?fref=nf", 
"https://www.facebook.com/NBCNews/posts/1367510373268989", April 18 at 6:32am
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.nbcnews.com%2Fnews%2Fus-news%2Fsupreme-court-hear-obama-immigration-showdown-n556841%3Fcid%3Dsm_fb&h=DAQFla2O8&enc=AZPtf2iRALZHrXJWzmLqLsQNt9KOfkBRBY_qGNpMryla_5rpyfHxcceQS9ptuF9u525atGx7dSYYHZi-PPuxSeDQKZS_emTSx0B4WtIdbPN8g8cUDQO2xC8FlPwEYEKFICta_vVRSaCXHpnn71NX9tiBlaD2GPyp40E_Wd8cD1jk0rsbIV-SLS3abuuzkG6oTHb8376YuDoICkDEd_z5EiHO&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.nbcnews.com%2Fnews%2Fus-news%2Fsupreme-court-hear-obama-immigration-showdown-n556841%3Fcid%3Dsm_fb&h=XAQE0czm9&enc=AZP2cua6WTwo-JJ-40S5QbTFQa5iN8mOs1qqaQ1wdXo7XyuYlGdhOvsuy6cvIjseqM8nNrZ_WLfyJYwx6zmJ1q_osnzBbgYp7DHzFBnhMjQzcQLVtenFgDkfXFUy9Fs45bc1O6IeFR3GGEonmGgwlI9yPS68XmlEFDTZIkqxWORBEYwTNPkcg7-YwwXwuBMCLB4vhdfh1RTerIZy-Cbz42aY&s=1", Supreme Court to Hear Obama Immigration Showdown
"https://www.facebook.com/NBCNews/", NBC NEWS
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.nbcnews.com%2Fnews%2Fus-news%2Fsupreme-court-hear-obama-immigration-showdown-n556841%3Fcid%3Dsm_fb&h=5AQHkPyjQAQF0OlSUI2sysr7BIMRs138sZgcvYyenY8Tn0Q&enc=AZODFQQCtVXAZQ3XGZq3qEM6Oi0sNewPPhKyo5p4abCB2FJUe-5k_UN0E0ee87F9QZT4TiWLsQTPHoF0EB1w1sVskEEWEYAOJEevY2qUxEIKMPYlWCa8OQ_pfJqBJwwXK6gDiwD6QiVtdfrA3cnOMZHffYijevxl6uCHhk3ZGAb3wki2q1orBDc2FaBV01cx-bROomn1ZcrlzsIlnhyK8Du_&s=1", 
"https://www.facebook.com/NBCNews/posts/1367510373268989?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 467 Comments
"https://www.facebook.com/shares/view?id=1367510373268989&av=1465852484", 216 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1367510373268989&av=1465852484", 1.3K1.3K
"https://www.facebook.com/CBSNews/?ref=nf", 
"https://www.facebook.com/CBSNews/?fref=nf", 
"https://www.facebook.com/CBSNews/posts/10153299113395950", December 25, 2015
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcbsn.ws%2F1J86x5u&h=GAQF_m1Us&enc=AZNAuzTpNqKSuA0LXq9sk8URyQ64weNw0augnPKDIO01SONB7ZRx3csHrdfTKAGjGbZ5y94q5PgctK9icwqc2oIVTwHRs2GB_NYTV3KXVslLjCQGcyu0sDYzs650hNJ2VEEZBvN14Z5KJfz2QFSUpRPWBF7Ke4UflZ9zrZyh_uHc_Nulk3ZSy-LaCW_uELqoPxiguebuLVSlAZEiKZ6sGy-o&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcbsn.ws%2F1J86x5u&h=iAQG_KFBC&enc=AZP8AZcy2X0vu6v-OX4J8tB2WwDd6XOBX9pkaUvYIbE04GLttYTz29ypMq8qZYVElLJB1raeFBszp6xJicvC2pBGjyV8hrzeZtcwTr1-zFmUCRwDdcrYVgXUBROPWt3Q-hq1sLbDk4v0Fib3pcdMRKz4fP-G9od66zcgqfdKP_LBegGvSBpdY5gDml0fts3p_fdpWczF8GwCm41IpYVdRgP8&s=1", Immigration raids shouldn't be used against refugees, say advocates
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcbsn.ws%2F1J86x5u&h=KAQFqfiMpAQHuaTROHbVGpXqqhFbEyRMpm3owhh4G476Y5Q&enc=AZO9KbX0OESp3tR4mjANB5aHuwMVG-4JW2-zi3s2qoZtA0BSLLzZ4D1CRlaBCKCuzR4DEuvpcyjSQOyhrzo1TtdwxWK0wY_1Y1_gHarreQ7pC9_IaDJeJeNnxIr6hexDEvlFtNE4YjDUtFuTpRreWoAp3W2jC_4UUFZ1B3o6Qw5AqMLLdqY5giJjcDJq_VDcefwH-AwVUPq-iksm_FY-hE_T&s=1", 
"https://www.facebook.com/CBSNews/posts/10153299113395950?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 648 Comments
"https://www.facebook.com/shares/view?id=10153299113395950&av=1465852484", 389 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153299113395950&av=1465852484", 667667
"https://www.facebook.com/OfficialAnnCoulter/?ref=nf", 
"https://www.facebook.com/OfficialAnnCoulter/?fref=nf", 
"https://www.facebook.com/OfficialAnnCoulter/posts/830244863751996", February 13
"https://www.facebook.com/FoxNews/", Fox News
"https://www.facebook.com/l.php?u=https%3A%2F%2Fwww.donaldjtrump.com%2Fpositions%2Fimmigration-reform&h=EAQFSl_jd&enc=AZPi7YKaasKckRHvsS2d_gc-fKqshUBNYyFNjXxkv3Vfqnxac6bhxn5f9WWedm0gQxYJt3CpWsCZ2lSlDFCIIXk7OqwBXqJ7U3n8Ahx4dWqLmh60wJf_acHZkGX096OIU3NSM21WLXO-xDBU5OCw9hmmJ87KByRlElF5--JXfPagSePwZdoJIdLIMfM70BVkmqwZ8lUAtqswf7UUUI-6JHJw&s=1", 
"https://www.facebook.com/l.php?u=https%3A%2F%2Fwww.donaldjtrump.com%2Fpositions%2Fimmigration-reform&h=IAQF_U75M&enc=AZPOSKdfLuO5ILiX613qJQEYugq76FGcZkR9AlMAzpPGJk8jee5Ee8mv1xk5FdDj9hmr-ogMIZ3Dz-pAGEzoWr2saMIWJOk561zLEYPSQ34h2I6nuq1K2DwoBvzTKidapsbF0K-Gq2M2t4XM1I3F0HvuElS4dujBzxDhyD1xtHLSULv575ViA2S9rPM_sV3MhK4tWQka5QkThZRgfW_IXqJ9&s=1", Immigration Reform
