Link, Anchor Text
"https://www.facebook.com/wsj/?ref=nf", 
"https://www.facebook.com/wsj/?fref=nf", 
"https://www.facebook.com/wsj/posts/10154225335943128", April 16 at 1:00pm
"http://www.wsj.com/articles/millennial-employees-confound-big-banks-1460126369?shareToken=stcb55b96253df4c70adea0eb967fbf1ca%3Fmod%3De2fb", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fmillennial-employees-confound-big-banks-1460126369%3FshareToken%3Dstcb55b96253df4c70adea0eb967fbf1ca%253Fmod%253De2fb&h=SAQG5Aj0f&enc=AZOOlJqZNopubUFpJE622viGMPNVdyaKCMVwUdHf2ubtHd8xuuIQ4pN2x2OOypBY_8kFBZFMWHPZcGBOcBc1qGHsdAATd5b2ogAdLxA-cQj3SzKDJNzEkfkSL9D3uhXfBTtU7A8nuHZE954-_t_20C6eHBGWUzH3Bhs5flfHTZc9hnTf7tGnAkyR1coH8iDZMrYIHRhcH7_HYTbuuVlFurh-&s=1", Millennial Employees Confound Big Banks
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fmillennial-employees-confound-big-banks-1460126369%3FshareToken%3Dstcb55b96253df4c70adea0eb967fbf1ca%253Fmod%253De2fb&h=2AQFUoUBaAQHAGeKjM8CSM5WjCDupNvt7C6WLmMxAovbc5Q&enc=AZM233vtFT8yvkg6jB7wVZ9YdksXX2cp0fCbLl_Mc7ZKaXNlpMOjvqx4MpASnjDnz_gCndciPrf-Q7z03MeM1I9a8DL_aqx4oVQZqgT-_84E20ozdUJcbz1DpJRmSmsifZgbWFHQ__ZnTpHo_peHfZQm4x8gVqha8UVezZDMxVbqAj9FPC7DNhJo_BNvVAiae5dXurWbmMDdOM557-4wZZXJ&s=1", 
"https://www.facebook.com/wsj/posts/10154225335943128?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 33 Comments
"https://www.facebook.com/shares/view?id=10154225335943128&av=1465852484", 114 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154225335943128&av=1465852484", 493493
"https://www.facebook.com/HuffingtonPost/?ref=nf", 
"https://www.facebook.com/HuffingtonPost/?fref=nf", 
"https://www.facebook.com/HuffingtonPost/videos/10153613911686130/", January 18
"https://www.facebook.com/topic/Democratic-Party/112109125471810?source=whr&story_id=10153613911686130", ‪#‎DemDebate‬
"https://www.facebook.com/HuffingtonPost/videos/10153613911686130/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 123 Comments
"https://www.facebook.com/shares/view?id=10153613911686130&av=1465852484", 124 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153613911686130&av=1465852484", 914914
"https://www.facebook.com/moyersandcompany/?ref=nf", 
"https://www.facebook.com/moyersandcompany/?fref=nf", 
"https://www.facebook.com/moyersandcompany/posts/1205747272776615", March 4
"https://www.facebook.com/MITnews/", Massachusetts Institute of Technology (MIT)
"http://l.facebook.com/l.php?u=http%3A%2F%2Fbillmoyers.com%2Fstory%2Fthe-end-of-big-banks%2F&h=AAQH08oDE&enc=AZNU6KCuJKNF1937p7CFP-2TWGLTlTUS1VA_g0Ci2XG5F9JwdkGDnwymBXgRRD_yWLofdNUpG3L1qDM6pF7MRKrnhlIC8DUM1Zfw0n9lgMpwWOnP0-5cSGlU6mP1YU_fmOyWkB-FTUdGg2R77b85frVAwRXjuiJrutW7AkyXmtu-c09vLGek73jDvBzvgktWmw4ZWDipV9gN6RnFB-h7mtzI&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fbillmoyers.com%2Fstory%2Fthe-end-of-big-banks%2F&h=7AQHyvyJu&enc=AZMaAXRaM7ESY2-oc-p3F_jdHUcsmPPdPwiZ03EljIB1opA9rt87lqOehe5GhT4XZ3vbkt5Y-_6cjsgHi-LIufXNAUZ8fBwj9-hyCMgUlvvmA44FqnOwjvkIgznlW3aSo7mvobyCRVOq3D9R_C7xoeuU3mEnsDwdEAe10LLu7TCozS4sd7SDHJGlKPByvykmEkxdshnEKD35Wug3C-b036uI&s=1", The End of Big Banks
"http://l.facebook.com/l.php?u=http%3A%2F%2Fbillmoyers.com%2Fstory%2Fthe-end-of-big-banks%2F&h=EAQFSl_jdAQHL2iaukMltCmiELcJZFY9CWOnh3_jTrEXiJA&enc=AZP-4Zdvd-PntscbWPhpF7x_N-fxdhD2_5SLfr_VqFX6_H-VYW6vJU9Agtl-6zqRphEKA4SzL0V-1EMTB5nVeyRIiSo_E8uAzh5zjyx4ImK9kOa5tHuH9U-LzFNVD5LtSyeLmiiwLYtzvt5Gtec-AOsU6hEGoixtacLolA8kKOFuROqb47F-HCpOSlk1JamzasHJ-h4JLg-G6Zc0whGLqqsx&s=1", 
"https://www.facebook.com/moyersandcompany/posts/1205747272776615?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 230 Comments
"https://www.facebook.com/shares/view?id=1205747272776615&av=1465852484", 1.2K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1205747272776615&av=1465852484", 4.8K4.8K
"https://www.facebook.com/rainforestactionnetwork/?ref=nf", 
"https://www.facebook.com/rainforestactionnetwork/?fref=nf", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.ran.org%2Fcoaltest&h=ZAQHICTbtAQGhiI7aK61aNufWewdmJEzNbo7gNOttZJEbsw&enc=AZNv-W13Qafs7u1rbNebF-OMaj1vQk8AV263KfPwsYYXEQWf-LoDeLlaOJEpoCkcacGs5J-xrIUnjI1lkitk-DuX3CSSx8CKhRJGuUbKKN9mf7kxv8tu6Z7Yy81WBVCka2vYyMsse68GDzV5OlKD8kr54uKwOxZ4KgYTWBCzd6GLIDPSd96KhChLu0y38YQne1KGza2FgEZS3oXr3lbuMmKE&s=1", www.ran.org/coaltest
"https://www.facebook.com/rainforestactionnetwork/photos/a.298687785959.177800.8002590959/10153751789205960/?type=3", 
"https://www.facebook.com/rainforestactionnetwork/photos/a.298687785959.177800.8002590959/10153751789205960/?type=3&comment_tracking=%7B%22tn%22%3A%22O%22%7D", 75 Comments
"https://www.facebook.com/shares/view?id=10153751789205960&av=1465852484", 573 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153751789205960&av=1465852484", 697697
"https://www.facebook.com/britany.howell.1?fref=nf", 
"https://www.facebook.com/britany.howell.1/posts/10206102017972736", February 18
"https://www.facebook.com/l.php?u=https%3A%2F%2Fapps.facebook.com%2Fhuffpost%2F%3Ffb_source%3Dfeed&h=lAQFJxpAr&enc=AZPqdxx8_oMhKmOjgsqQLi3cgFVryjf3crm1Hfbm9cQ_CSCBeehUnXbkaJeQMqmbLbos2Noe5c5k4eQBBeT9XgvgWs803vXfzxXMMQxxAJd8htnPDQd7NRDwFyxsi5BJDw_dTBxfZryIObPUverD5BcvaTZRGsepIqkEZvhrt0PaegjO8Zl5yND874vMJbxijny5yHrwuofdqiC-ZFOP-E6P&s=1", The Huffington Post

"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.huffingtonpost.com%2F2013%2F05%2F08%2Felizabeth-warren-student-loans_n_3240407.html&h=nAQFOuzjD&enc=AZO_9I2Hyh0BXe1Eqpqt_xUV-vK7S51ej_9tQBfQ90QapVzDIGr94QbgMPLMnAsmvJNcl_v6vSD-5HtyH-SD36pGRyE9QsVufJ_ZQGXohHwg9KaG0DDpnbWQXSIcA8SnECN6O23aWM1mFuBI__TwglbgJlZw7EzjcclKx97Cq3yKn7AY2tzGa-su4Le1ZTmYlIWHpZ2-CDRhBjy8lwSCmPc2&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.huffingtonpost.com%2F2013%2F05%2F08%2Felizabeth-warren-student-loans_n_3240407.html&h=pAQEYUqet&enc=AZM7ZGi5YGypta01zy6UnYk9NxZ5BDA7CVbQ1-USBNzpcTOK5cr6G6a5T-UJ6-MHruLcvpxBiw5ZPYRIwtXooBXi00YE1jY2wAOvvSMAl79qPh-19YVw9nKnXGeUTfuPd7fTLPvXCk8bhq8d7KpvMOla-8e6QyaokiP7TOozYsUl7jCAw0YcQnnINtR4JW9KTBAspsJtN7fwqr3OxBCbFuwQ&s=1", Elizabeth Warren: Give Students Same Loan Rate As Big Banks
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.huffingtonpost.com%2F2013%2F05%2F08%2Felizabeth-warren-student-loans_n_3240407.html&h=0AQHvkqm6AQHMX3NMdoYWIzWklinLtB0AIyMENxwqV9GIzg&enc=AZOyIp4Y-Q3wbdZnHEjCNrIOOco_pq5PJAr3yN540Gu-IQ_gdQGGrMpX3yxovylnEoeYWdaOcxD8Hrk31yNxRHtb6WvqufzoBwpwVD7-wHdjfJ7Cf6HAwev-DpHq61zSakTl1C0ysl6TlWHk0lHELKWXJmIRygWoSL432PJkjYr529Te_Omt4823JWMC9q5NoeiH3NsKjEqf2xqR2q3eVE2I&s=1", 
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10206102017972736&av=1465852484", 22
"https://www.facebook.com/search/top/?q=Big%20banks#", Share
