Link, Anchor Text
"https://www.facebook.com/HuffingtonPost/?ref=nf", 
"https://www.facebook.com/HuffingtonPost/?fref=nf", 
"https://www.facebook.com/HuffingtonPost/posts/10153841030921130", April 13 at 9:31am
"http://huff.to/1WrDUUV", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F1WrDUUV&h=SAQG5Aj0f&enc=AZNSoolGvQYBmqSthHhDeLAwItp_8WAqO5fuXxUgdHngdwp5XMdCV0Ac2ikQlsaw0f0kW3RoeVXPP3ThZFkiiKg1HN12GW2gYLCFlKt6f7NbTtcneBW1Vi4-oSfcplGfdZPFMN8JAJPtk9lBpAMJCQWehwuLDwCzosMoHBpNYIrc7NGFKekP-lfPw91ni14LwIFsAKMFVkiv-lmz2TKVE3qE&s=1", Here's What Trump Isn't Telling You About Obamacare Premiums
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F1WrDUUV&h=LAQFJXdK1AQEn5EDeHgVX0UkZ7cg0zjzNnyseHAUOlSuj4g&enc=AZOV_Vywkg6IU447H_g6SFOKOmoQO7IxVBNwXZcT55ad55G7YdBxM-i-_ZCdjtf0TjCgz1n5ZqQ0j31l6qBIVeLjo6hO60m5HcYQQyC-u5L89PIXEBef1_jkWkL94RGjdeirg_kZokZ1yLFpDz6KaZ141cVcBZEqLqK_5BMV--q0KyoIDLkXTyl7kPQpV4jv3gopx1FHMAiDPs_TxeQBzfgP&s=1", 
"https://www.facebook.com/HuffingtonPost/posts/10153841030921130?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 143 Comments
"https://www.facebook.com/shares/view?id=10153841030921130&av=1465852484", 172 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153841030921130&av=1465852484", 471471
"https://www.facebook.com/ilikeobamacare/?ref=nf", 
"https://www.facebook.com/ilikeobamacare/?ref=br_rs&fref=nf", 
"https://www.facebook.com/ilikeobamacare/photos/a.325587804169892.76519.325578590837480/1091431844252147/?type=3", 
