Link, Anchor Text
"https://www.facebook.com/WOMENSRIGHTSNEWS/?ref=nf", 
"https://www.facebook.com/WOMENSRIGHTSNEWS/?fref=nf", 
"https://www.facebook.com/WOMENSRIGHTSNEWS/videos/1018064401569289/", October 22, 2015
"https://www.facebook.com/NowThisNews/", NowThis
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.ViralWomen.com%2F&h=JAQG5AuXpAQGiKKIcALewwFtK9CwZYTHmGuU4e_HToCCNlQ&enc=AZPKXEJi2xiEU06U-mojIvWStFwzdDJ7DQ6EbwBEKxqh03HxX9WD2-rY1XSvfg_WwQENvZJZhDQoxzDP-VyOfNNx_aXYjXKAcnvFvTZNgXJdes-7qsKfL7dHMe6Zle4ZJuJYjeMg4LfllWoJaWUlKPvbRu0gDt3rnrcoIuzW6IvjQSrTv1S1HYEw45oahAF9tVlqChh6v_KQlunffwRd110u&s=1", www.ViralWomen.com
"https://www.facebook.com/WOMENSRIGHTSNEWS/videos/1018064401569289/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 55 Comments
"https://www.facebook.com/shares/view?id=1018064401569289&av=1465852484", 547 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1018064401569289&av=1465852484", 2.9K2.9K
"https://www.facebook.com/cnn/?ref=nf", 
"https://www.facebook.com/cnn/?fref=nf", 
"https://www.facebook.com/cnn/posts/10154459658691509", February 12
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F20sifuf&h=SAQG5Aj0f&enc=AZP-h4Qv66nh8u89qZQSg4F9v7wQJkh83igcprhViy9514mwOho73BqM6Ny3pIgxGSGpyOOxyZoWTfgCKCVSRqY-BkD4XAMwkpEMhylnsUdq_f_J96dhDz3Dv0532sArzPTSOlKzwISotolDsR2dWFg7FJ2O7TFHBLTsg_JqZlhAMaJ-OVoiH1eUbjZogoLooBe3sGOx4vaaVU_w5t7qskfb&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F20sifuf&h=TAQEQcpJ2&enc=AZMu_KA8OlqKfPSv29i6z_g6yruSsToUL7bn7ZepDcuw46FyBENCBuz_4gcJUsUrmyFKCdjtXk9yDaENV15Iec0O8FBmpK4zcynMnhJrvQVwEgA-Af41wog3jRet6JjTytpdxMHDXHgFSVWu9XBW_cvwQ1bOCnB4FlTjPgKLIL6H2UKk0bdrBJs2Qp76hgfl-e0Fdezm1E6g6yvGK7k1xunV&s=1", Companies will be forced to reveal their gender pay gap
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F20sifuf&h=PAQFNlhmrAQF1w0IzYWGy0yY3QGQmNrm_Z2iqxAwG2qk6qw&enc=AZN03tRSV6IPOTX1hdUdrv3Jp0ALVhVrVP5yqNw2KGxEC9qLHPVLN3amA1HlacM_TGKRk1JViOIwnJB0Xm3syr6M4cAcnsuqrx_V7ybVjrTcv2ZgmKdgbWSaKo-IeXqPmA7JRMbCQ9UlkdQdh2w1ONFj1Ev5e-NNwqTkZhOE_lNr_4vm3aXmAsbdOmNqA_IusEohEvVA4FFAmdiIcA5WmkK9&s=1", 
"https://www.facebook.com/cnn/posts/10154459658691509?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 205 Comments
"https://www.facebook.com/shares/view?id=10154459658691509&av=1465852484", 812 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154459658691509&av=1465852484", 4.6K4.6K
"https://www.facebook.com/HuffPostWomen/?ref=nf", 
"https://www.facebook.com/HuffPostWomen/?fref=nf", 
"https://www.facebook.com/HuffPostWomen/posts/1034635159937870", April 12 at 1:20pm
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F22rsqjK&h=XAQE0czm9&enc=AZOIFqeY7ZRC-ZFkWgy5lRl4ck8pvfTUBmBDhkl66dG-eQwPOJAR1KjZA3x2pkkZJqoeanRdsIJ_9Q5lwAzYA1Y3OcWBUY1CLgRDBu2rog6u4uPf-yft8lnjLgaQIdvMPt4TJqmtjENZ7f4Hv5D8recrkMyO3_X33lVr32ntQizZLNF1FkFBWqC3uOe3fMH9fUJeQavK40aSwoz78H0ADfiE&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F22rsqjK&h=uAQEkaITa&enc=AZMVUnpTqyf4PhnnjoIoYTSuymEpgFwIFtkuzHR41b_0L-WU4fB_okqM1VjmrMehYq2_Ex4CiW9bw75_h-AD3vnbmG7IXgH7OPbQailzHdejOd6jnn_RPkqif6ozvV48260zAWnEYzTA-kssvnrEAu417cp-hrE-2zSyAytl4imJhRasfOvtS1SvJVF0D57D0k9reifph39DmX7LizDX5bJc&s=1", Closing the Gender Pay Gap
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F22rsqjK&h=wAQE-9QFNAQHAP-LoiPgBUwM_vDuz8S75LR77a0czqdLG9g&enc=AZOGrLITvlNxz0Rw-lb6s16MMcgZeWMtdCJlkRQahXhv-31AO3DEfaqmZB-OyYIEQJGtXuXVGjTjXv3xSJuPgmTGi1JZWce75BCSREEffHS_YPaUI6BcsJFQf2ajEQZqWLiCfoWnzU9wcgn4kzvx3eJ-lRSOW1DpSCLaEHfz2reoWCSfKZ4deDcVRUzDKom__bbVh3dVjSFgnBF6SSu3ZDLr&s=1", 
"https://www.facebook.com/HuffPostWomen/posts/1034635159937870?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 13 Comments
"https://www.facebook.com/shares/view?id=1034635159937870&av=1465852484", 97 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1034635159937870&av=1465852484", 440440
"https://www.facebook.com/search/top/?q=gender%20pay%20gap#", Share
