Link, Anchor Text
"https://www.google.com/webhp?hl=en&authuser=1", 
"http://www.theblaze.com/contributions/obamacare-is-all-about-control-not-care/", Obamacare Is All About Control, Not Care
"https://www.washingtonpost.com/opinions/obamacare-disaster-will-be-obamas-enduring-domestic-legacy/2016/04/25/a8c09b38-0ae4-11e6-8ab8-9ad050f76d7d_story.html", Obamacare disaster will be Obama's enduring domestic legacy
"http://www.breitbart.com/national-security/2016/04/26/26-apr-16-world-view-obamacare-continues-death-spiral-britains-nhs-faces-strike/", Obamacare Continues Death Spiral as Britain's NHS Faces Strike
"http://www.desmoinesregister.com/story/news/health/2016/04/25/unitedhealthcare-exit-iowa-obamacare-marketplac/83505174/", UnitedHealth quits Iowa Obamacare marketplace
"http://www.huffingtonpost.com/ian-reifowitz/new-obamacare-data-shows_b_9777020.html", New Obamacare Data Shows How the Struggles for Economic ...
"http://www.huffingtonpost.com/entry/donald-trump-obamacare_us_571f8a2ae4b0f309baee98f0", Donald Trump Cherry-Picked Data About Insurance Rates Under ...
"http://www.fool.com/investing/general/2016/04/26/the-real-reasons-behind-unitedhealths-move-to-exit.aspx", The Real Reasons Behind UnitedHealth's Move to Exit Obamacare
"http://www.thestreet.com/story/13539652/1/obamacare-has-big-government-fighting-itself-over-hospital-mergers-and-winning.html", Obamacare Has Big Government Fighting Itself Over Hospital ...
"http://www.investors.com/politics/policy/n-h-obamacare-customers-exit-45-rate-hike-eyed/", New Hampshire ObamaCare Customers Exit; 45% Rate Hike Eyed
"http://legalinsurrection.com/2016/04/hsas-on-the-obamacare-exchange-chopping-block/", HSAs on the Obamacare Exchange Chopping Block
