Link, Anchor Text
"https://www.facebook.com/latimes/?ref=nf", 
"https://www.facebook.com/latimes/?fref=nf", 
"https://www.facebook.com/latimes/posts/10154223524013010", 9 hrs
"http://www.latimes.com/business/la-fi-minimum-wage-impacts-20160421-snap-htmlstory.html", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.latimes.com%2Fbusiness%2Fla-fi-minimum-wage-impacts-20160421-snap-htmlstory.html&h=aAQGj_tch&enc=AZO_L5XPwIecGBBczRAS-UzAEEH-B3w3zKgZS5wRR9Ru8aN7EpCkaRwF8VirLVoyWTN84S9PslRiSEeWsJLl_fPhePxykU6_4lkG5fosCGZCL7G-SmJgvKF3JsPpPZ9oeS3gDziiWA1fTcsojalpjGnC8Lzbm-PlzaHTJF8aKjXqdVUGjzjan9T0SsV1TmOm3u3SODDnvL4CHyJw6S2P-2Mv&s=1", Four consequences of a $15 minimum wage
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.latimes.com%2Fbusiness%2Fla-fi-minimum-wage-impacts-20160421-snap-htmlstory.html&h=yAQH6Q8dgAQFe40B01QFMFCTCUYG1XCdf44X7JMCKPUiLIw&enc=AZOV7GwpCGGWzGXX08-eGlWpoQKUYvkWV7v2p-rl2BsPjFTmjDv_y4pLuYeJCNd6K5iKqKNevyDr8GC-klX-qhZ3CDQFNx4TjEb_49t2qYVupyOx4ZW911RguZnh4O2ioEPew2MfS8H3WuDLvgfeVggwR8Y4XQJmRrVJQ1idFp7GGnVJyXH0xcd_3j78pjRZBdPgBcrsNtTfd39l90YbVJgw&s=1", 
"https://www.facebook.com/latimes/posts/10154223524013010?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 109 Comments
"https://www.facebook.com/shares/view?id=10154223524013010&av=100000246601123", 77 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154223524013010&av=100000246601123", 206206
"https://www.facebook.com/financialtimes/?ref=nf", 
"https://www.facebook.com/financialtimes/?fref=nf", 
"https://www.facebook.com/financialtimes/posts/10154080008390750", 13 hrs
"http://l.facebook.com/l.php?u=http%3A%2F%2Fon.ft.com%2F1SZhx3n&h=0AQG-mXeM&enc=AZPaB4dL4G5YSqlwqwzWwwVVIzQDSQlF9ifwsnGq_1wYW1JdbTeZO4g_qocE79I8UAmBrox1ZWgM2rJKv1clM_J93TLl1Lej8oXxgcjx0YQIO_uWTckBpL-wjvICDXM1TazPUwaUEqJpwas1OrnwMVKXIqXzLLWIo-TkzuP1IvIUhroyJRdc08TrAWrFMwNib21j-O8I-bN3bg0TAKHgIQtq&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fon.ft.com%2F1SZhx3n&h=PAQGysMmi&enc=AZNLDKMrvtkk5jCywSk7CnRrkNY-GBSV_dwy7bXW2zMIXiCGmO9rmW9hMgchrhuy3uSWlzvgYDwz7sJRywnEbDm8uFZbOPkFV0ONMsnrbPUjrw7KLyQECGDVZaQgtqRMczTGpglzZ6CcSJQYxJ0fMgKIAmev68G9ShD79FKDsGWOCfaOvV_uFWhcD99rLUGgWHTVHaOyW03TNCLJfw978Iow&s=1", Zizzi cuts staff perks as minimum wage increases
"http://l.facebook.com/l.php?u=http%3A%2F%2Fon.ft.com%2F1SZhx3n&h=7AQHtELLPAQH9Fu8at0cqxQJmFS6-3yoW3XmLt2lkzKQxkQ&enc=AZMCyhcGrjF4A-45xHP0AagKlH_PUV4irdZEfWIxXI5CtZ3ORDU40Cp6-Jgu_tgs2VAI-jg0KNPpNFH9Fmznd8trVm_R5J2xGNNZiw1zTgJ9oAEAoK74J7LD_mAJ61MhuWCgLIsoiUnmE7Sa3IK9IpyOQUGLnvc0De_RjV87WYhameGIp62UC1iISSEZdFjgUMZIIjizT_eMnbZJJbBoSIq9&s=1", 
"https://www.facebook.com/financialtimes/posts/10154080008390750?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 22 Comments
"https://www.facebook.com/shares/view?id=10154080008390750&av=100000246601123", 34 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154080008390750&av=100000246601123", 108108
"https://www.facebook.com/kameltadros?fref=nf", 
"https://www.facebook.com/kameltadros", 
"https://www.facebook.com/SenatorJohnMoorlach/", Senator John Moorlach
"https://www.facebook.com/kameltadros/posts/10153580018758105", March 31 at 8:10pm
"https://www.facebook.com/SenatorJohnMoorlach/videos/1777908529154327/?fref=nf", Senator John Moorlach
"https://www.facebook.com/SenatorJohnMoorlach/videos/1777908529154327/", March 31 at 5:41pm
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153580018758105&av=100000246601123", 22
"https://www.facebook.com/search/top/?q=minimum%20wage#", Share
