Link, Anchor Text
"https://www.facebook.com/WOMENSRIGHTSNEWS/?ref=nf", 
"https://www.facebook.com/WOMENSRIGHTSNEWS/?fref=nf", 
"https://www.facebook.com/WOMENSRIGHTSNEWS/videos/1018064401569289/", October 22, 2015
"https://www.facebook.com/NowThisNews/", NowThis
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.ViralWomen.com%2F&h=oAQEf9sfYAQFuVynd0pzoveDbCxbbU9CkMmncfTqF-QtGWQ&enc=AZNuNqmGg7NNl_4kesb33IRE_DDrjmHL-fKEDvjs6ZaBq5AquGzy1L3T3on4zKDT5yLuBm8mUVUayt4mz9E3YyrAS2y02hNIyqoibmJdcfn3DP-vL6Qin3iU5uz2cWSLnyCPK1AY0sZ3iW4JK1nvq6Wb3uuFEN7LvRaHGEQAkPVb3WlrPCz3yMHXacwxNnzSKgq0MKNReF5cXap_thdsOE4W&s=1", www.ViralWomen.com
"https://www.facebook.com/WOMENSRIGHTSNEWS/videos/1018064401569289/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 55 Comments
"https://www.facebook.com/shares/view?id=1018064401569289&av=100000246601123", 547 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1018064401569289&av=100000246601123", 2.9K2.9K
"https://www.facebook.com/cnn/?ref=nf", 
"https://www.facebook.com/cnn/?fref=nf", 
"https://www.facebook.com/cnn/posts/10154459658691509", February 12
"http://cnn.it/20sifuf", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F20sifuf&h=4AQG8ds2g&enc=AZPJyPIPqrJRIchT7Y4Rtn-_IJ1WSoP4BHVnnOtJIvgC1R1LwnTtGE45TBdbfldQx5itM-kcg0WFn5i13UZzNxouhcMGXKAQhyn6IxznCfYyasXJ0VVUrR6CHV4ynAYWFyTqAykFRfRFnNYIEo4-8MhtlTZZJHtYMYVBr0lGJjUuBwVI923jGLQ82kcn1JlUGEPiuKYgMFIf-g5aHygVfIZH&s=1", Companies will be forced to reveal their gender pay gap
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F20sifuf&h=JAQGzjvYiAQEJ1oWN2I5Gq2078_dx4kigmBBNz4-qMwAb0g&enc=AZNCB3AT8tNB4cTtF9xPw9IfAPTDnGJ7BdEmt_Z8MJGA5uhyK1Emjf5RwVZDTM885zAT7v-JUcMgC-TK_EEPKqvIx0UuRXRBpFmzJSXdbYDeonSJVBsCanGjMyXrQyOYFiPZRksQ9fI5bcQgqPno2rV5XpuqVfjRL6Jnh8xNy9L8SRtrkXt6ckAomHSq2qXe5uiKlMwdNcv-ZdCiAJZ8Gqjf&s=1", 
"https://www.facebook.com/cnn/posts/10154459658691509?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 205 Comments
"https://www.facebook.com/shares/view?id=10154459658691509&av=100000246601123", 812 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154459658691509&av=100000246601123", 4.6K4.6K
"https://www.facebook.com/HuffPostWomen/?ref=nf", 
"https://www.facebook.com/HuffPostWomen/?fref=nf", 
"https://www.facebook.com/HuffPostWomen/posts/1034635159937870", April 12 at 1:20pm
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F22rsqjK&h=qAQHsv7nt&enc=AZMe0F9GYbhAyCIAHosFBQVWnWJjG2oNka2uWBlN_jLJbkAi3OfKaY4NgD-yy-fgOrtCL8omL6G6ealNTNe-F-zJjBVXCQUJDmnpPXAmpCbJA1Yc7VgAfuaF6LQhwX04L6Om2gMTgiB3E3XWcxuTMBpPoeUes9c2yERXOSy946bkqCwG_xDJoASQhyTKy38CU3x_IFgZQNJDr_vp64J7vGUA&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F22rsqjK&h=qAQHsv7nt&enc=AZMqKfo9iHe5SuxcbJmmzua-ouTvCDBuwgXETXy4BiPruQZ1P0cFJsPopLWoPe8D4KrbGnXXKJ0RgFF33lt_Uv--B-t2zPorBB1FALs320U_1KkAHf8y8NW9S3qusce3j08LadENTlLhUMrPsSBZYDQQN8X1YMLaI1xJ_9_1dNDYDPSsFv7LwOKDocx-c2KQNKhxtElf4LHC3OQe8yAg19ud&s=1", Closing the Gender Pay Gap
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F22rsqjK&h=vAQFBYTxqAQGrnVyuBu0a8uCQTkZ-aaD7fkxzLQ0uFWt_2A&enc=AZM5w2ELPQBYVu0_UGfujaCufehkg0HWXuBlVTBarLH_hVk_3YDqMGdp91Im3rdPzvo9TC1CzSmKcxUBJceGdDRsmJdWCc-bdp-1sDcLsrobKlCQgeiDmdT950XiYa_ZZ-3TH4s6ISrpGqyc5wQ_F8xR2leTstTmfwhUCQmuQx099ORYTkdphpMCtm8_Es3AWUYOCi_7ZagwgvNXdlNPQ628&s=1", 
"https://www.facebook.com/HuffPostWomen/posts/1034635159937870?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 13 Comments
"https://www.facebook.com/shares/view?id=1034635159937870&av=100000246601123", 97 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1034635159937870&av=100000246601123", 440440
"https://www.facebook.com/search/top/?q=gender%20pay%20gap#", Share
