Link, Anchor Text
"https://www.facebook.com/cnn/?ref=nf", 
"https://www.facebook.com/cnn/?fref=nf", 
"https://www.facebook.com/cnn/videos/10154494681181509/", February 24
"https://www.facebook.com/dee1music/", Dee-1
"http://cnn.it/21qpNQP", http://cnn.it/21qpNQP
"https://www.facebook.com/cnn/videos/10154494681181509/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 753 Comments
"https://www.facebook.com/shares/view?id=10154494681181509&av=100000246601123", 5.8K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154494681181509&av=100000246601123", 10K10K
"https://www.facebook.com/TheFlama/?ref=nf", 
"https://www.facebook.com/TheFlama/?fref=nf", 
"https://www.facebook.com/TheFlama/videos/938964812865922/", February 11
"https://www.facebook.com/TheFlama/videos/938964812865922/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 20 Comments
"https://www.facebook.com/shares/view?id=938964812865922&av=100000246601123", 50 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=938964812865922&av=100000246601123", 254254
"https://www.facebook.com/Breitbart/?ref=nf", 
"https://www.facebook.com/Breitbart/?fref=nf", 
"https://www.facebook.com/Breitbart/posts/10156930397015354", March 24
"http://l.facebook.com/l.php?u=http%3A%2F%2Ftrib.al%2F4aGk4sD&h=sAQFdemNJ&enc=AZM9M9ctTxRU_YVRAlErT6g4tkl1SO-HzWVI6SpGj55YXFTKcNWw_KYd3XujwsmZIdIuBp9DXgnUK5pjBcUcejAerMshuBDE9YQa8JbQWrp3FdidorHPq_kIjW-ioCgVxwyKYx3sUUOIQBredRSnihm18WVg_7oLbTi2eSZZTiCsPSnuVS__YuF9SMGNw6CAPXVNDskAUVKH7SbFYl42eXT2&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Ftrib.al%2F4aGk4sD&h=bAQFv2mrB&enc=AZO813WXHkXCIN5JZk8067JmSGEBkTg6ALmcSNqCIIVuXOBt8aAVQkKYCJpee6JAK2BrSPRuZiKOhOo94Y4RtD3iJm6ZTEoTIDh_Tp3_raJVrsTDnQxz5qr6xTCkn3pUdji_E-YuiBgXeI8UdQXORneX5gH8A2vYVufe0C3m2cKsD23yapAomX3K1Lvy0j4xF90qtYqPvYufQn7RaHqcQ85S&s=1", Only Half of Student Loans Being Repaid
"http://l.facebook.com/l.php?u=http%3A%2F%2Ftrib.al%2F4aGk4sD&h=YAQHuH7cVAQFn3ho28wjtFXL2NIw8CxwUft1T_F0G6W0nTg&enc=AZNJ3up_LKZOD5mJY0jzn1eJOdRJJ9WCek9WSG7rAVXkydUljJ1gDWoK6mle4wbHiJ1RMQF9TsxRgiBnW5uDK_bNmhJqUp8IJ-LFPDPO6ViI1-zlp8Dpk4zPTs5U_xHrGc-rdNNS_JsOPFfBW2tkAnWqQOOAn8RrcV_xwEDU6lJZhdrpGZWzgaRztttrDdGjqIOkF3uvpVJ7V63fcY4fsB8g&s=1", 
"https://www.facebook.com/Breitbart/posts/10156930397015354?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 399 Comments
"https://www.facebook.com/shares/view?id=10156930397015354&av=100000246601123", 449 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10156930397015354&av=100000246601123", 631631
"https://www.facebook.com/seewaymore/?ref=nf", 
"https://www.facebook.com/seewaymore/?fref=nf", 
"https://www.facebook.com/seewaymore/photos/a.328070093907568.69301.199077356806843/1933521113362450/?type=3", 
"https://www.facebook.com/seewaymore/photos/a.328070093907568.69301.199077356806843/1933521113362450/?type=3&comment_tracking=%7B%22tn%22%3A%22O%22%7D", 309 Comments
"https://www.facebook.com/shares/view?id=1933521113362450&av=100000246601123", 2.3K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1933521113362450&av=100000246601123", 13K13K
"https://www.facebook.com/daveramsey/?ref=nf", 
"https://www.facebook.com/daveramsey/?fref=nf", 
"https://www.facebook.com/daveramsey/posts/970128772638", March 9, 2014
"https://www.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DP_OPSYwZveM&h=JAQGzjvYi&enc=AZPF8dBy5SV0R9kjygPcZ3k9uN1ia09TRlKkm_qwQ_s-eTYDBN4xXRFZT-DZEwnXvQST6NBw4XPf8NrHuCl1MbWggGt4Q-0WDuK6i1lGhloXzAqW23o9ThnXu50tXKHWyvgL1zuLbgbBd0_viGPtblibhJVbdLbPfT-MftFsly8uhmX88nokB1z4BbNoMDHuOBIZIgV84QcoyqmUMjDxoMkC&s=1", 
"https://www.facebook.com/l.php?u=https%3A%2F%2Fwww.youtube.com%2Fwatch%3Fv%3DP_OPSYwZveM&h=ZAQGGkCIJ&enc=AZNhODk7bWrhr8Bycet64N3WiOytgUrnUTF2vL2yaCy9vaCDQtLDmEv-z1KLZjIRZdRicekZgDLcSiDdKrE4hT3h2bALa2YGTDB8EYJ4XGlDHcYBVGEAGN78mGIsT6iSnrjcMRtjiREk00JOmg7eA6l5ZfIG8Z_hMkIyRpHKATuRgzwK13kMS7qi1hWrpWTkrC0xS_MRCehPD_PtEg6yYvn2&s=1", Why student loans are STUPID!
"https://www.facebook.com/daveramsey/posts/970128772638?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 434 Comments
"https://www.facebook.com/shares/view?id=970128772638&av=100000246601123", 686 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=970128772638&av=100000246601123", 4.4K4.4K
"https://www.facebook.com/search/top/?q=student%20loans#", Share
