Link, Anchor Text
"https://www.facebook.com/yahoo/?ref=nf", 
"https://www.facebook.com/yahoo/?fref=nf", 
"https://www.facebook.com/yahoo/videos/10154235923509714/", April 10 at 11:55pm
"https://www.facebook.com/yahoonews/", Yahoo News
"https://www.facebook.com/katiecouric/", Katie Couric
"http://l.facebook.com/l.php?u=http%3A%2F%2Fyhoo.it%2F1Nf2tNq&h=mAQGLaybdAQFZMO5DV04BAWItmbWwpU_lskZQXXfYUArgjw&enc=AZPh5OLcMv5cx6V8bmoTUVbHm-PxuH2LAW3ikrcHImrzE8mw0szxexINdaAnRNdn1POUL8biLPDwSsqdWXkQ0QX7vJJIMFPA2mGvvmCR3U2PAAYjLLrP_J0jY_JDmTj8VoRiWu2hQR3l02N6EF0Pmx_WXXn3k87t1nof3BP0m1FaXeIqcpnHLzwhhXax-UuLTn-nXyyDH1J31uUFLuu4Xo58&s=1", http://yhoo.it/1Nf2tNq
"https://www.facebook.com/yahoo/videos/10154235923509714/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 48 Comments
"https://www.facebook.com/shares/view?id=10154235923509714&av=100000246601123", 116 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154235923509714&av=100000246601123", 219219
"https://www.facebook.com/TheOnion/?ref=nf", 
"https://www.facebook.com/TheOnion/?fref=nf", 
"https://www.facebook.com/TheOnion/posts/10154173087404497", March 31 at 9:20am
"http://l.facebook.com/l.php?u=http%3A%2F%2Fonion.com%2F22QGFEp&h=0AQG-mXeM&enc=AZMrGZZn25nElsOvoJl8OuozefaxyNuLtIeWplcHk1BvqJKL38PdfMMiGeLyUHzw_IZDQCSVtoOy4cCkHos4tzP1lfuDmzz8WwQ36vV3qrvkMB3wAGgqi5rspMuiDjJatLC83PAD7aCZxPc8GnqT6ndDvJ4xkbHbpkHWnNhht5juL3c9rnVihCgcIzttSKGRObFOKVC9OKF5yuCbBPNgzRMq&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fonion.com%2F22QGFEp&h=GAQG0LutP&enc=AZNTtswimsu1_zBKDyhMLHIUAO_ix7n0zEHfuW9CEOdPZUuIKNJ9hmGwu2RqBuoJZC-OuO5hbN8Wi74E8W3vDCItvXFzmktCdUAEC_A8ghLW331yWFvgbyG9Tg61dFPMTJtRxyPbELUdyIKQzgt4_TcqxCxM86A4QfQH3AhMxr1Cxk_0n4leyvvzoal_9uiT3QXrx1EaDqYLtr6f1W_9jqWt&s=1", Fracking Causing Earthquakes Across U.S.
"http://l.facebook.com/l.php?u=http%3A%2F%2Fonion.com%2F22QGFEp&h=wAQGU-mg3AQHtNVyhvzDhS3mhICGqe1KYdlqo8pjhP_w6uQ&enc=AZModYFoPze6aOv98EHjwIF6mZ83rVxmrZJoulJRdpXABV3Zts_g8focsGZNCq-_SBp2rQB70EWwY_GOvW_HuWv-xP9KoX6MgHMSM5EZNeZ7lPbhM0wQS5iinf2sGIdWYWRvHzw3byw-Ukaxm6bi0PtN7jSr_NQrm5hoy8rkhOp35HX0Pfj9YCrB38a1wtQ0sQafU_NHrHPY4b76H7kNjRbP&s=1", 
"https://www.facebook.com/TheOnion/posts/10154173087404497?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 98 Comments
"https://www.facebook.com/shares/view?id=10154173087404497&av=100000246601123", 327 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154173087404497&av=100000246601123", 1.5K1.5K
"https://www.facebook.com/ScientificAmerican/?ref=nf", 
"https://www.facebook.com/ScientificAmerican/?fref=nf", 
"https://www.facebook.com/ScientificAmerican/posts/10156709651060246", April 4 at 10:16am
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.scientificamerican.com%2Farticle%2Ffracking-can-contaminate-drinking-water%2F&h=3AQFZm33a&enc=AZMyeXGxoaqKUHaY54kmjTyNz6asICOXqEjghjAvBbRgFj9gtqFNb8-wOeyg9BdRCPOMAOrklmDrD0rXVgI7ZaP0BFx4kKahXBHWMSWLQOpNUGuSFD9pOSqANBrHKEWcRt3xTsWILOoNN1RgyYNPARqwT5SM2tVv38pgX1Y1VkTWqmWf9LAz427bZCzgJ4KnLavDHr6W1Zy0HaC99ZmiO9Pg&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.scientificamerican.com%2Farticle%2Ffracking-can-contaminate-drinking-water%2F&h=nAQEGOffN&enc=AZNIxtcMLfSASeC-5ZuJECUcoWD5v-eG49MWfwwT4o3I9j5Ev6cvNua5gS_SWbZ9sPRXPfqkYxDeB5WFov3-53yWmndp0DlQdnepFwmDACTYF3gTU0d0Fspq83A7KCiPWAgIVpnDb-dK4SPPtQejBO0f2xjA_i8_LWQ3N19lLY5tfLoYR2zv6JD3DW4Xd1AW38sutUUaMDSJRmND_yRDKHey&s=1", Fracking Can Contaminate Drinking Water
