Link, Anchor Text
"https://www.facebook.com/humansofnewyork/?ref=nf", 
"https://www.facebook.com/humansofnewyork/?fref=nf", 
"https://www.facebook.com/humansofnewyork/photos/a.102107073196735.4429.102099916530784/1234962839911147/?type=3", 
"https://www.facebook.com/humansofnewyork/photos/a.102107073196735.4429.102099916530784/1234962839911147/?type=3&comment_tracking=%7B%22tn%22%3A%22O%22%7D", 7.6K Comments
"https://www.facebook.com/shares/view?id=1234962839911147&av=100000246601123", 28K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1234962839911147&av=100000246601123", 479KAmy Oppold and 479K others
"https://www.facebook.com/cnn/?ref=nf", 
"https://www.facebook.com/cnn/?fref=nf", 
"https://www.facebook.com/cnn/posts/10154292222101509", December 13, 2015
"https://www.facebook.com/hashtag/paris?source=feed_text&story_id=10154292222101509", ‪#‎Paris‬
"https://www.facebook.com/CNNOpinion/", CNN Opinion
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1RMyxgP&h=YAQHuH7cV&enc=AZPwcNLLvC3quQWrPwTiMokKSruQqCBq1CvGz98w6bUS2nE28AoSSYU_RRxnJ5n3jfzklko6kP1G9mBPRTb0Pj6X8nttU3-m4RyMQHLyyPA-CtvB_REOQDYIScZPz5GjlzqGaCPy2s7z-kpAOeFT0EV0YPemtwgsycBbt-kPVXycT2gokwur_OgxMygKZJH14dny4SQe1Ccuomv5awznokyk&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1RMyxgP&h=DAQFf2wMm&enc=AZPoIn9G2aFbjWO12QV6Zx2Yi3rzNdPUYCBSE2K_lGzJwlxY-ALPfKeN45l1GmNuxdfCU8frE7b80Azkr4XMxPiRR_1fuNF3yH0bWcYn2Tnd2ddxDEwWp9OQdBIcA9GP04BXc0JJ4mQbXIVV0J0iQi2OKnWPnpWcyZRRWG2L9wOF8IxnkidwOknVlwXY2QeI7I5_nwHd3qoucvRU6UxSjv_c&s=1", Is this the end of fossil fuels? (Opinion)
"https://www.facebook.com/jdsutter", JOHN SUTTER
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1RMyxgP&h=uAQF4Kto6AQHquK_aYRUucKkeLoQB5yk0oyikOKNq7rM3hA&enc=AZN1zDBCPlbpIJouoloKvtUnkNesYkC00TjPijY6P6LSoKiD9mwsaMTH9cWxu_i-NTmCZELci_28ta6NrcNbTop2j3ltCrYr0hdhotQ6g-8Wu2yNQS-sc1ObPIf-LX6qHJDWVxnAh7XDYZDWBGbJhPNcs-0UHnx7vBh3HkVIrLhKxHnrPnOLlkxod75eRvUWDvUXdJzrXdFTUOZgjSeCMnYQ&s=1", 
"https://www.facebook.com/cnn/posts/10154292222101509?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 299 Comments
"https://www.facebook.com/shares/view?id=10154292222101509&av=100000246601123", 178 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154292222101509&av=100000246601123", 1.6K1.6K
"https://www.facebook.com/berniesanders/?ref=nf", 
"https://www.facebook.com/berniesanders/?fref=nf", 
"https://www.facebook.com/berniesanders/videos/925282007526804/", November 4, 2015
"https://www.facebook.com/berniesanders/videos/925282007526804/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 502 Comments
"https://www.facebook.com/shares/view?id=925282007526804&av=100000246601123", 4.4K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=925282007526804&av=100000246601123", 14K14K
"https://www.facebook.com/search/top/?q=fossil%20fuels#", Share
