Link, Anchor Text
"https://www.facebook.com/wsj/?ref=nf", 
"https://www.facebook.com/wsj/?fref=nf", 
"https://www.facebook.com/wsj/posts/10154225335943128", April 16 at 1:00pm
"http://www.wsj.com/articles/millennial-employees-confound-big-banks-1460126369?shareToken=stcb55b96253df4c70adea0eb967fbf1ca%3Fmod%3De2fb", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fmillennial-employees-confound-big-banks-1460126369%3FshareToken%3Dstcb55b96253df4c70adea0eb967fbf1ca%253Fmod%253De2fb&h=7AQHtELLP&enc=AZOUCMge9rivglbK5r3VPbh36Lx3cVUClbKSH5fFbxci62sCZAWdqG2mk-pl1w5JUU9NywZleL4J6CR1-pR1ia2b-q6UYNZ4JUpqInqn5xTv2OBTDC9-fnlyi6WOiJ0_PJxAaXxSlyfvMLcBf_oz_OJbIyWEBfJyxyXajNHZFjr4zlIVtTlVgeZIIHYCVP4ExTEn1x3XYmHIEVDjohznnc9k&s=1", Millennial Employees Confound Big Banks
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fmillennial-employees-confound-big-banks-1460126369%3FshareToken%3Dstcb55b96253df4c70adea0eb967fbf1ca%253Fmod%253De2fb&h=UAQENlIsaAQHr3WvlKANWqZRe6WXobx5tnrwQ-vYHDtbBYw&enc=AZOvGq5oT3Ub0XWVAUWCIwqmARbU9EOkyJ7-Hyydv7QSe1jViuFiMRj7E5QaeEFJG0WXWu1GhcRqbuac4NL6pwWzKV6wSTypuR_rDBVHfA-yYxZzTxWHgGo8mAYt2o5fYSAPe0K523ulBlip0fzJK-VZjPpamBF-45A5DDMcdY3uyHXv6atH6OW0x-HXTrR8Br4A9swvGx2cye4b7hOCEpYZ&s=1", 
"https://www.facebook.com/wsj/posts/10154225335943128?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 33 Comments
"https://www.facebook.com/shares/view?id=10154225335943128&av=100000246601123", 114 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154225335943128&av=100000246601123", 493493
"https://www.facebook.com/HuffingtonPost/?ref=nf", 
"https://www.facebook.com/HuffingtonPost/?fref=nf", 
"https://www.facebook.com/HuffingtonPost/videos/10153613911686130/", January 18
"https://www.facebook.com/topic/Democratic-Party/112109125471810?source=whr&story_id=10153613911686130", ‪#‎DemDebate‬
"https://www.facebook.com/HuffingtonPost/videos/10153613911686130/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 123 Comments
"https://www.facebook.com/shares/view?id=10153613911686130&av=100000246601123", 124 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153613911686130&av=100000246601123", 914914
"https://www.facebook.com/moyersandcompany/?ref=nf", 
"https://www.facebook.com/moyersandcompany/?fref=nf", 
"https://www.facebook.com/moyersandcompany/posts/1205747272776615", March 4
"https://www.facebook.com/MITnews/", Massachusetts Institute of Technology (MIT)
"http://l.facebook.com/l.php?u=http%3A%2F%2Fbillmoyers.com%2Fstory%2Fthe-end-of-big-banks%2F&h=WAQFQbAzI&enc=AZNrgI0Zev8JIIllAF-SF6knWvMwhnlOSw4YRVqiirnIff498alSLVIO9FnJdW9MrbfBzF6-1cdQYkOgkFiRZ4e-4e4g69bacApAVZmJkmHquKIaSwWuWCBimuS2SzFBb0IPlHsK2Z064fxJAZZWP4x2nUHCex5vOqLMs41bRf8t0LXSt6O0hRntjIHrYwPrjCvtQXfqnJVDbJo_XgQ4BtXB&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fbillmoyers.com%2Fstory%2Fthe-end-of-big-banks%2F&h=mAQGLaybd&enc=AZMPEn9irIH7VBTtARIyNERyQPVGr-AHSZs10yYsPEQW3MvWAcHlbh-BcCs2uU5Yr2NAE_sJ4oqd3eeQZs5CXXFqTJ3QlPFCNNOqyBptD618h3DDDuUFa_uvolX5FV0AwL9zBHRvrYygoeye8Ce4eSYaGt3vXCrZlLfqRvwEjtTHAWYFt9KlwnSup9Co6aaIR3-7s6onGYyUkaolmDfEGlJX&s=1", The End of Big Banks
"http://l.facebook.com/l.php?u=http%3A%2F%2Fbillmoyers.com%2Fstory%2Fthe-end-of-big-banks%2F&h=kAQEoUGXlAQHeUqByu-UyTN8wCR5vaNFIAH7AiWt4P3fO8w&enc=AZMFGvPu0iQKDhEpbKbj5Zh7U0ApnJTmP625vPxAkCBeq46-CMTIWsKlJwiSkFU0w65DQpGbiDeCCb2KJLOkvIjxGMlNfBfSb4Nf2G3yDntXUkXyz_ucCFgDBWnvFIG1-sOunbliRRPo1Eh7zfbek62r6uu4SDc5hTynoBOscwHoCAMK8ly6AqytCa7MuE0LkAxNBEIWS0w8bEpWf0TjzWwu&s=1", 
"https://www.facebook.com/moyersandcompany/posts/1205747272776615?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 230 Comments
"https://www.facebook.com/shares/view?id=1205747272776615&av=100000246601123", 1.2K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1205747272776615&av=100000246601123", 4.8K4.8K
"https://www.facebook.com/rainforestactionnetwork/?ref=nf", 
"https://www.facebook.com/rainforestactionnetwork/?fref=nf", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.ran.org%2Fcoaltest&h=HAQEacA1iAQGo79IPp9VGA5uqxU2GwQ8Wy7zDoKBbxZLTMA&enc=AZNx4R8cVMH2b1YKpPqWLIBXF9cCStAIKrf8Zab7N3CZd8PhnphJ-SRZQziJBSga5oPPGv4ODnCDZMAKqt57tfEIe68rabtgI8XoZiuThQuTh8LMcQ4w6Tr-W6Yzd87_mBiT2xmua5ugytZT3NjoFapVyWqqHyc0WDnOPGkx9N2wfsrPrXoAwZ_QsiEaBXDmLEWZMoVnBXKTBO7xk1IOfAaL&s=1", www.ran.org/coaltest
"https://www.facebook.com/rainforestactionnetwork/photos/a.298687785959.177800.8002590959/10153751789205960/?type=3", 
"https://www.facebook.com/rainforestactionnetwork/photos/a.298687785959.177800.8002590959/10153751789205960/?type=3&comment_tracking=%7B%22tn%22%3A%22O%22%7D", 75 Comments
"https://www.facebook.com/shares/view?id=10153751789205960&av=100000246601123", 573 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153751789205960&av=100000246601123", 697697
"https://www.facebook.com/search/top/?q=big%20banks#", Share
