Link, Anchor Text
"https://www.facebook.com/media/set/?set=a.10154239808133128.1073741835.8304333127&type=3", Queen Elizabeth II Celebrates Her 90th Birthday
"http://l.facebook.com/l.php?u=http%3A%2F%2Fon.wsj.com%2FQueenElizabethII&h=xAQEeKvo2AQHYo7ergNv45hADZmgrFkOLqr6czE2c5xJyVA&enc=AZPnXzGWWa0D8XsagT-hfiYvy2ENRHiI4eRrUMT7UcSsMl80vFkcilD7JPvhxU4F8hpWTaXIZ13bnYv2FT-b-2DZdRKyOKvMsjhc1tNbfwsXlfIU3LVwyJKfIso2_EkH9toIWQ4eqeX9pltlloi_Y-kyVFoOp6YfpsxvAeyodpBPRADZjDGelpMatBtBQ89QepDSR4UDlieo_v_XoimTxQgU&s=1", http://on.wsj.com/QueenElizabethII
"https://www.facebook.com/wsj/photos/a.10154239808133128.1073741835.8304333127/10154239817978128/?type=3", 
"https://www.facebook.com/wsj/photos/a.10154239808133128.1073741835.8304333127/10154239817978128/?type=3&comment_tracking=%7B%22tn%22%3A%22O%22%7D", 1 Comment
"https://www.facebook.com/shares/view?id=10154239817978128&av=100000246601123", 1 Share
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154239817978128&av=100000246601123", 5454
"https://www.facebook.com/metmuseum/?ref=nf", 
"https://www.facebook.com/metmuseum/?fref=nf", 
"https://www.facebook.com/metmuseum/posts/10153658582937635", 3 hrs
"https://www.facebook.com/wsj/?ref=br_rs", The Wall Street Journal
"http://l.facebook.com/l.php?u=http%3A%2F%2Fmet.org%2F245d6MB&h=5AQEmGdM4&enc=AZPts8zwe_6qy510KXbaQRD_LuK4H8I4iYYVA0OkS7ytyyXVU6Pnqb2lwjV38CuUWL36RGtY-zOpSqj2LyYcInor7Tn7ySJ3sbEqgwxb2XC4o8UwjUAOYRWz9DTDEP1A-w6FDGvxgqUQWXtYba3U724fc7wqGFLcPzFMVFQhtuSSNoerYmNOlXJExNQslRsOgxFHyo0xK_ZTeukvYXj65td4&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fmet.org%2F245d6MB&h=GAQG0LutP&enc=AZMDc2su7TAxm-cFcRrmNv5DonTFTMSo0rld4ogIkpgAG7O3I0hQA79pdlNWGJuRkZEIrTrECbIiyCPk3wVg8nZkKSzDS_q1-ATv0v8Hc5IRvV_gzmXOuSpG_rlzU9rZftizOF-QhAglHIp4W-6wg_IE-ygHY6Hx-Y8UxtSC9JOTP6J0b6Av1z4r3M_Fn-obo4Mh-PIUyyCbxvZdkjekHl5t&s=1", From Farm to Museum, Via a Hitchcock Film
"http://l.facebook.com/l.php?u=http%3A%2F%2Fmet.org%2F245d6MB&h=pAQEmzeZXAQGaRTyioP-0f1iYQ-DXjf20WN8f-vPudh0lpg&enc=AZPG-kJzGeSIDcupZsyQC5t_R4XtCOB-jICb5sOimf2S-s_4rwzpCVUdOEVFLLdxwv8QUvDsPLzjx8K_jHC0e29O14uLx6Tu5unylPoFBc8NFT3psf6XfZO9iakw9rINbkpygcVc6h-qjyKrhNWR9uOAmBqm5kiKJufOHttA9WppyQ9ljjYQJWYi1pKwizt81ax4WIMw1vpPXDAkGAWGGX7B&s=1", 
"https://www.facebook.com/metmuseum/posts/10153658582937635?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 9 Comments
"https://www.facebook.com/shares/view?id=10153658582937635&av=100000246601123", 36 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153658582937635&av=100000246601123", 295295
"https://www.facebook.com/wsj/?ref=nf", 
"https://www.facebook.com/wsj/?ref=br_rs&fref=nf", 
"https://www.facebook.com/wsj/videos/10154242922953128/", April 22 at 11:00pm
