Link, Anchor Text
"https://www.facebook.com/HuffPostPolitics/?ref=nf", 
"https://www.facebook.com/HuffPostPolitics/?fref=nf", 
"https://www.facebook.com/HuffPostPolitics/posts/10153927247017911", Yesterday at 11:01am
"http://huff.to/1raaK0x", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F1raaK0x&h=qAQHsv7nt&enc=AZNLGnK49DWF5cWUZ7gAP55IrjWoW0BMhSpCiUeWuO6LhHGBSupPqp9FVSu5R3A5eR9fICWg-QlwOARx6aFW2-8HBPOL-HlYR_qt_k4yADtQAHe_1wWYUQ3ouxhITxa9QkMao_hUvcC2230N2m1sDmDg4D_WyK3JCGJDGpoD1vCVXViVo0PByEWqMqScNVlzzL80Zpr0RQ09HBZ6vOgoKR5t&s=1", Obama Admits His Daughters Helped Change His Stance On Gay Marriage
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F1raaK0x&h=fAQGws_s4AQGyilO13JBtj3ITM3-N76l62xWOPrt7cp80xw&enc=AZNUdhupTpoOHs04cyrZZODQc5lpha5F4AXOxGRICq5GGBYSW7iXYRrqsIplAZnJsQ2BXFKIgU2-yXUiZZkl71Fy5aJA_mtT-Jtucbi8nTpAn7oiRYSN486YBcs29SILnbH2nLxK6EkjNAd8dPQ20dYQ6C69Tk6U6FQhSTDo69PDsygS_OkSzbjD8GffccuisBrn_Pqjt7f7op72nc9EuMmJ&s=1", 
"https://www.facebook.com/HuffPostPolitics/posts/10153927247017911?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 157 Comments
"https://www.facebook.com/shares/view?id=10153927247017911&av=100000246601123", 365 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153927247017911&av=100000246601123", 4.1K4.1K
"https://www.facebook.com/washingtonpost/?ref=nf", 
"https://www.facebook.com/washingtonpost/?fref=nf", 
"https://www.facebook.com/washingtonpost/posts/10153755594202293", April 21 at 1:56pm
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwapo.st%2F1XL7tPN&h=ZAQGGkCIJ&enc=AZPmRgK_-ysd2V5dRZ4QuYTbl9rtt4aw5zio3gbuYJ9QC1ZhNKEYtnpbNyQ2gDJBesCT55sA_HEXX9dMgndPz5rGCw8LYvjzJrCEmHMfVP5P2JOK_odEf9HwAw7pSoUHJ5PruH5jc-IIh5-0eFwu3FhPcZahSpJM_hDIK52mcRVHh6hUpVs1WvGal4eXd1u9HfxYvic6ypFTkrSbIoobxpYP&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwapo.st%2F1XL7tPN&h=oAQEf9sfY&enc=AZNpjX_Z1vUCH0pTEnXMZ_nsqa50IgbwkW08yWhKKWFfMh9G-fLVJT7oeXo65224UJAucTGAq9NBOZE6MVXj0oKtJk0lWRtYJx9GLRJHMa7nstiSPsfiKt-4p5JBlC-FQi_8tIOIbDvxIlRJ6mxYzydg4HcqS9RCSh5iDhLmrrre1De9YBdwV1JRqoPwlYczZ6LfQl9kUd5fzUOtOkhsA4vh&s=1", Raunchy Prince was actually a conservative Christian who reportedly opposed gay marriage
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwapo.st%2F1XL7tPN&h=3AQFZm33aAQGiLY1IS5IAezK8yMcPh1HG2-BkMb6v9YOXYA&enc=AZOkvMppK_7kFCzIO-rpdR_XzXfTLfNDr6m-3dhe6z9u3edcBmw8rO0mHtWEr3VZPgIqT9F-J3iRONob1M2TZ9296zucnkfOCfV12Qe9mMrgDj295jbOqs-mDdRL9WC3rKZWYy5ZuvY_Nq7c8LmO9F0pUskYMs6z8kDqIejd7pzZjsW4eLT3Dn7CG0gVD6Mu2uE3iakb3QJg6plaYZ8mCo16&s=1", 
"https://www.facebook.com/washingtonpost/posts/10153755594202293?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 548 Comments
