Link, Anchor Text
"https://www.facebook.com/wsj/?ref=nf", 
"https://www.facebook.com/wsj/?fref=nf", 
"https://www.facebook.com/wsj/posts/10154244369003128", Yesterday at 8:00am
"https://www.facebook.com/WSJOpinion/", WSJ Opinion
"http://www.wsj.com/articles/that-moment-when-2016-hits-you-1461281849?mod=e2fb", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fthat-moment-when-2016-hits-you-1461281849%3Fmod%3De2fb&h=hAQF2gY1z&enc=AZPpqElD_UN3LHqjC7rDKyT6XMHbpAEzQnnMTE8CNPCpkZfnyofPtFSUBicIWAZpXzdHZObFK8lYEDWDRKMDd0MP--_5BUTkAMiFrkFUuWxh3eJyQcZ-flN0bfmp_5Jb-NL41hO5D4vzVAXQwGMkrmA1ug1AMIR_hiC-_xm2jGaYGbhrTqbMuFmKadFMNcCg9ShWig_orPDSvde0rKkzUoO6&s=1", That Moment When 2016 Hits You
"http://l.facebook.com/l.php?u=http%3A%2F%2Fwww.wsj.com%2Farticles%2Fthat-moment-when-2016-hits-you-1461281849%3Fmod%3De2fb&h=wAQGU-mg3AQFXFhrboY96v7OGBYD89RJOLgRDIItDyPn1TA&enc=AZNki6kStKrBMDjCFaUaetSvwIonKP84AZU4p1pLeHJA7EhMG5xbzcyHUDPa3OsgEFx_DZsYGaAYhkW2TG-Ylvx_if33f7f0V_SUv09xZvu5Q79IuEUiCxN0spRxiiHv2TJi6h3D73-WnSwWfFcJb_3f5RtsoS8fDmtVsnyGml-A6cYi_6DFXL5J3Pw4t3RDZyylXeGVVBosNd9WoXYRTVqp&s=1", 
"https://www.facebook.com/wsj/posts/10154244369003128?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 48 Comments
"https://www.facebook.com/shares/view?id=10154244369003128&av=100000246601123", 214 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154244369003128&av=100000246601123", 537537
"https://www.facebook.com/theblaze/?ref=nf", 
"https://www.facebook.com/theblaze/?fref=nf", 
"https://www.facebook.com/theblaze/videos/1114565281914144/", Yesterday at 9:47pm
"https://www.facebook.com/TomiLahren/", Tomi Lahren
"https://www.facebook.com/theblaze/videos/1114565281914144/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 244 Comments
"https://www.facebook.com/shares/view?id=1114565281914144&av=100000246601123", 340 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1114565281914144&av=100000246601123", 924924
"https://www.facebook.com/HuffPostPolitics/?ref=nf", 
"https://www.facebook.com/HuffPostPolitics/?fref=nf", 
"https://www.facebook.com/HuffPostPolitics/posts/10153886761092911", April 6 at 9:30pm
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F25M6c0s&h=dAQHGNzm8&enc=AZO-NRzz9ln6pNYsbN6BqhzrIiAS__FzMOjDhRFLHO4utYJTMr5jtPioZ6LrRQWGEiUHHCeXDg9Nft_DWO-7J_YVZgknXPpbscVLNgSrKp7a_3MGHxxBz9KlWgEyEPKOrKjgcMH1pCLRhzYPryqMHi_VVhsoRO57Npezn-CazeOqCK4k6WaDBB-CVn-wyPKu0frwTBGSRiXTvWizu_Rygobq&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F25M6c0s&h=hAQF2gY1z&enc=AZOyCe6oqmsD2tFXd1DvZYkp9BW7ZjfRgnOzGEzCdIe8ZKfDwHFD_bL0G0TuiwTApSliZDYK6SznRLBaGMM72_J0Qf6StcaiEXIlLvi6WWekuENaNxj1Uo9yHBpJb5U1mdJUev3SjnccZRp7tcKxSsEIU3B6TM_I-ZMm5sBpJKOBblVn71ojssTlB-hHBcw7cLLrI_xPNUlcgnBlTDduGdF6&s=1", Government Watchdog Will Review Panama Papers For Potential U.S. Connections
"http://l.facebook.com/l.php?u=http%3A%2F%2Fhuff.to%2F25M6c0s&h=2AQFq4cdaAQHzTtQI02G-CQ8Iwqoa5cZJp8-bxkVn9mu3wA&enc=AZPmhI5z9irYWOAkKgnVsT4W6M7pT2VdSEXwaXI85WMrMEKFNWCEDWI4-KAIeNXzRnFII-OJSTnBNOqAgD1RlgXIbLdLI9BxdwC5qwwyOZESh_cNTtX9_Ee9uorSthBsoOYShzelmYZLplRCt-39qgfbMXXlp0VQZlv40eHNhWhq35A5msm9gzY2ucfnxHKPDoNbPebmDS_W0WZf_G02uYEN&s=1", 
"https://www.facebook.com/HuffPostPolitics/posts/10153886761092911?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 64 Comments
"https://www.facebook.com/shares/view?id=10153886761092911&av=100000246601123", 107 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153886761092911&av=100000246601123", 400400
"https://www.facebook.com/cnnpolitics/?ref=nf", 
"https://www.facebook.com/cnnpolitics/?ref=br_rs&fref=nf", 
"https://www.facebook.com/cnnpolitics/posts/1090710937637405", March 6
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1p8Z3qf&h=IAQEAwwfW&enc=AZN0g58U3MGvNDkVC3IWTRcDTJeJfPDqISD7O_8MZDadKThS0Osg2b_8AnaJcCbpT0ZUH8wr5fK8QgUFWiciBWw2e0VEu0lagOKsxGaT1V9F4WGXMxpO0AUDmdNJZ54GGQU0yXW2ca5EeOz7uvGi-dTRkKHAMp9zNGD1KU5nTqAkdDPueyqMA7WeMS7Hc3pMaWZC1p-5ws-DsAaVfLA9jmJq&s=1", 
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1p8Z3qf&h=kAQEoUGXl&enc=AZNv7VIHsyQmQqo4DDccnR8kWDBNkJnTHdjvrC9XaqQuIVeGLWyIpy8EKZGIGQratqohdkpr62eboGBMSMqRG8QGhgxEf25fOEwJRVI21LlBhNwhdsBhB4hahdNr6_RZCgbPOPIU-9P5_blY-GQUZm2ZfX5BtCzuma1YwXksfhGPeB26PF-AI9wyVONkiTsV79nt3OBvXLMOdPlwyGgArso6&s=1", Political world mourns Nancy Reagan
"https://www.facebook.com/EricBradnerCNN/", ERIC BRADNER
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1p8Z3qf&h=cAQFRr_DyAQHk9HetrebLk-J_uElzKwsddJiW4MqnTEXiUQ&enc=AZP3_6YVKyJW2qLmiK8apIMvcl16LovhyphW_qyx7z6LrT0d2tHkjf3OzkdtGaK7VZV9FO35_EzO5Og2lAhlfFoyKluM3RNhVn3oODX0sAxgBa1ORs_AYPej-zdIJql4q-zcSsnrsQm_muvrVSsGpMEja5xGL7T-B1BWFX1GhcAwm8HSzCIODAAtIusKepCF78VYmOGSu46OlgD6gkzvZkuo&s=1", 
"https://www.facebook.com/cnnpolitics/posts/1090710937637405?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 91 Comments
"https://www.facebook.com/shares/view?id=1090710937637405&av=100000246601123", 150 Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1090710937637405&av=100000246601123", 959958
"https://www.facebook.com/brandon.wiersgalla?fref=nf", 
"https://www.facebook.com/brandon.wiersgalla", 
"https://www.facebook.com/brandon.wiersgalla/posts/1052711414809076", April 14 at 11:12pm
"https://www.facebook.com/PeopleOverPolitics/", 
"https://www.facebook.com/gustavo.figueroarosa", Gustavo Rosa
"https://www.facebook.com/PeopleOverPolitics/photos/a.361837760495663.95686.176963112316463/1179257515420346/?type=3", April 13 at 8:00am
"https://www.facebook.com/pages/Arlington-Virginia/114829998534302", Arlington, VA
"https://www.facebook.com/hashtag/democracyspring?source=feed_text&story_id=1052711414809076", ‪#‎DemocracySpring‬
"https://www.facebook.com/hashtag/bethemedia?source=feed_text&story_id=1052711414809076", ‪#‎BeTheMedia‬
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1052711414809076&av=100000246601123", 
"https://www.facebook.com/beingliberal.org/?ref=nf", 
"https://www.facebook.com/beingliberal.org/", 
"https://www.facebook.com/hillaryclinton/", Hillary Clinton
"https://www.facebook.com/berniesanders/", Bernie Sanders
"https://www.facebook.com/beingliberal.org/videos/10153273325281275/", 2015
"https://www.facebook.com/pages/United-States/112463092102121", 
"https://www.facebook.com/topic/Democratic-Party/112109125471810?source=whr&story_id=10153273325281275", ‪#‎DemDebate‬
"https://www.facebook.com/hashtag/politics?source=feed_text&story_id=10153273325281275", ‪#‎politics‬
"https://www.facebook.com/beingliberal.org/videos/10153273325281275/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 558 Comments
"https://www.facebook.com/shares/view?id=10153273325281275&av=100000246601123", 4K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10153273325281275&av=100000246601123", 17K17K
"https://www.facebook.com/search/top/?q=politics#", Share
