Link, Anchor Text
"https://www.facebook.com/jake.meier.58?fref=nf", 
"https://www.facebook.com/jake.meier.58", 
"https://www.facebook.com/Linda-G-will-destroy-ISIS-2-254505024896973/", Linda G will destroy ISIS 2
"https://www.facebook.com/jake.meier.58/posts/1144100612277353", 9 hrs
"https://www.facebook.com/Linda-G-will-destroy-ISIS-2-254505024896973/?fref=nf", 
"https://www.facebook.com/254505024896973/photos/o.673357996101398/256849404662535/?type=3", 22 hrs
"https://www.facebook.com/hashtag/talktosomeone?source=feed_text&story_id=1144100612277353", ‪#‎TalkToSomeone‬
"https://www.facebook.com/jake.meier.58/posts/1144100612277353?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 1 Comment
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=1144100612277353&av=100000246601123", 33
"https://www.facebook.com/cnn/videos/10154220262696509/", November 15, 2015
"https://www.facebook.com/hashtag/isis?source=feed_text&story_id=10154220262696509", ‪#‎ISIS‬
"https://www.facebook.com/hashtag/parisattacks?source=feed_text&story_id=10154220262696509", ‪#‎ParisAttacks‬
"http://l.facebook.com/l.php?u=http%3A%2F%2Fcnn.it%2F1H3tS7C&h=dAQHGNzm8AQHkKb63hjg04xo6QO0ZCskJpDrZO8seiEHvkA&enc=AZOrik_5z71IU60yNlfGgVnZ3boRCDoTpnLM8ap2Z6j01aQ-flFVRaRklH3AW42SBY29nzYwefIPO_2yHY5cVMAXaK_ANFkyk27hRrZN2rvD5V4W7tJDt2oS6qBLpig6hJ-GGlaONWET6LQaFBnEubD1I91actyG1zvmPhfZoXx-vLAhfSHAbD85IOajfzxAH6ZoV5Q_7QPDoO176mc_VjLT&s=1", http://cnn.it/1H3tS7C
"https://www.facebook.com/cnn/videos/10154220262696509/?comment_tracking=%7B%22tn%22%3A%22O%22%7D", 7.1K Comments
"https://www.facebook.com/shares/view?id=10154220262696509&av=100000246601123", 47K Shares
"https://www.facebook.com/ufi/reaction/profile/browser/?ft_ent_identifier=10154220262696509&av=100000246601123", 86K86K
"https://www.facebook.com/NBCNews/posts/1345225445497482", March 25
